timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671017951530,15038,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,20,20,https://jsonplaceholder.typicode.com/posts/1,0,0,15037
1671017955240,15016,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,20,20,https://jsonplaceholder.typicode.com/posts/1,0,0,15016
1671017956052,15034,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,20,20,https://jsonplaceholder.typicode.com/posts/1,0,0,15034
1671017971478,15047,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15047
1671017971672,15036,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15036
1671017973726,15018,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15018
1671017973817,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15018
1671017974098,15015,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15015
1671017974703,15028,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15028
1671017976795,15034,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15034
1671017978325,15045,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15044
1671017978376,15056,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15056
1671017978401,15031,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15031
1671017982796,15073,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15073
1671017983012,15070,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15069
1671017983741,15035,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15035
1671017983755,15030,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,40,40,https://jsonplaceholder.typicode.com/posts/1,0,0,15030
1671017992605,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671017993495,15022,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15022
1671017995382,15024,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15024
1671017995671,15037,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15037
1671017996956,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671017997414,15033,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15033
1671017997446,15042,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15042
1671017997565,15029,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15029
1671017997582,15040,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15040
1671017998811,15036,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15036
1671017998810,15040,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15040
1671017999741,15046,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-59,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15046
1671018000675,15026,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15026
1671018001530,15021,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-54,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15021
1671018001588,15021,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15020
1671018001566,15043,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15042
1671018001625,15018,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15018
1671018001749,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671018002059,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671018002451,15043,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15043
1671018003413,15039,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15039
1671018004238,15015,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15015
1671018005031,15016,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15016
1671018006077,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671018006944,15049,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15048
1671018007579,15016,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,60,60,https://jsonplaceholder.typicode.com/posts/1,0,0,15016
1671018008597,15032,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15032
1671018008843,15019,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15019
1671018010594,15018,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15018
1671018010666,15036,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15036
1671018010672,15036,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-56,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15036
1671018012845,15017,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15017
1671018014346,15030,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15030
1671018014888,15042,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15042
1671018014995,15034,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15034
1671018016388,15035,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15035
1671018018820,15032,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15032
1671018020188,15029,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15029
1671018021181,15017,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15017
1671018022132,15017,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-57,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15017
1671018022924,15032,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-70,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15032
1671018022918,15041,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15041
1671018022924,15038,GET data,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,bzm - Concurrency Thread Group-ThreadStarter 1-61,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLHandshakeException]]]

****** comparison: [[[200                                                        ]]]

/",3125,0,80,80,https://jsonplaceholder.typicode.com/posts/1,0,0,15038
